匀速步行,,,,,,,,
L_Thign,L_calf,L_Foot,R_Thign,R_calf,R_Foot,Pelvis_x,Pelvis_y,Pelvis_z
-28.29,49.8,-21.54,2.81,13.28,-13.89,5.025481,0.8843002,3.055183
-27.86,40.58,-15.33,2.81,13.22,-13.66,5.050585,1.092445,3.280304
-27.86,40.58,-15.33,2.81,13.22,-13.66,4.945073,1.199364,3.335342
-27.86,40.58,-15.33,2.81,13.22,-13.66,4.945073,1.199364,3.335342
-27.51,30.99,-17.47,5.56,10.47,-13.51,5.024829,0.9350204,3.127602
-27.51,30.99,-17.47,5.56,10.47,-13.51,5.329042,0.581955,2.903709
-27.92,27.79,-14.56,7.28,8.85,-13.07,5.699317,0.1950607,2.688118
-27.92,27.79,-14.56,7.28,8.85,-13.07,5.699317,0.1950607,2.688118
-28.53,20.49,-12.29,7.15,10.33,-13.84,5.959622,-0.06195831,2.536819
-30.66,22.62,-8.77,8.27,10.65,-14.28,5.937097,-0.1503983,2.439468
-30.66,22.62,-8.77,8.27,10.65,-14.28,5.937097,-0.1503983,2.439468
-30.66,22.62,-8.77,8.27,10.65,-14.28,5.584216,-0.1945648,2.357758
-30.66,22.62,-8.77,8.27,10.65,-14.28,5.041422,-0.2088623,2.195015
-30.66,22.62,-8.77,8.27,10.65,-14.28,4.455035,-0.2418594,1.890671
-30.66,22.62,-8.77,8.27,10.65,-14.28,4.455035,-0.2418594,1.890671
-32.23,30.33,-4.48,5.02,21.03,-13.88,3.964871,-0.3086624,1.484879
-30.85,32.25,-5.82,-0.51,29.56,-5.71,3.64688,-0.4477005,1.019867
-30.85,32.25,-5.82,-0.51,29.56,-5.71,3.64688,-0.4477005,1.019867
-28.96,36.54,-11.07,-3.98,39.55,-5.93,3.447918,-0.6390381,0.5587692
-28.96,36.54,-11.07,-3.98,39.55,-5.93,3.287379,-0.8214264,0.1596603
-28.96,36.54,-11.07,-3.98,39.55,-5.93,3.004456,-1.031898,-0.1255112
-28.96,36.54,-11.07,-3.98,39.55,-5.93,3.004456,-1.031898,-0.1255112
-26.61,36.68,-12.97,-7.39,48.75,-6.07,2.779224,-1.180489,-0.1489334
-21.76,33.66,-14.67,-10.61,53.64,-3.11,2.552566,-1.407707,-0.06512451
-19.65,33.63,-16.58,-15.38,59.56,-5.7,2.364489,-1.524193,0.09033203
-19.65,33.63,-16.58,-15.38,59.56,-5.7,2.364489,-1.524193,0.09033203
-19.65,33.63,-16.58,-15.38,59.56,-5.7,2.229526,-1.526672,0.2587433
-19.65,33.63,-16.58,-15.38,59.56,-5.7,2.145933,-1.399986,0.4144897
-19.65,33.63,-16.58,-15.38,59.56,-5.7,2.145933,-1.399986,0.4144897
-17.8,32.42,-17.07,-17.15,60.04,-7.83,2.094588,-1.16217,0.5359116
-16.05,31.14,-17.12,-18.86,59.65,-16.02,2.047278,-0.8703003,0.5585175
-12.46,27.81,-17.13,-20.51,58.39,-19.13,1.978763,-0.5554962,0.4581604
-12.46,27.81,-17.13,-20.51,58.39,-19.13,1.978763,-0.5554962,0.4581604
-12.46,27.81,-17.13,-20.51,58.39,-19.13,1.799121,-0.1839981,0.1402893
-10.65,26.06,-16.91,-22.99,56.58,-21.27,1.718224,-0.06703186,-0.09020233
-10.65,26.06,-16.91,-22.99,56.58,-21.27,1.718224,-0.06703186,-0.09020233
-10.65,26.06,-16.91,-22.99,56.58,-21.27,1.713015,-0.005104065,-0.2037506
-8.93,24.19,-16.14,-23.7,46.76,-17.36,1.705363,0.1949615,-0.478653
-5.92,21.01,-15.66,-23.82,40.64,-23.79,1.320305,0.7135086,-1.106834
-5.92,21.01,-15.66,-23.82,40.64,-23.79,1.320305,0.7135086,-1.106834
-5.92,21.01,-15.66,-23.82,40.64,-23.79,0.8945444,0.9540863,-1.502563
-4.64,19.47,-15.12,-23.57,27.8,-16.42,0.6286211,1.097305,-1.804924
-2.54,17.35,-14.68,-23.54,22.08,-14.86,0.5933914,1.223602,-1.930573
-2.54,17.35,-14.68,-23.54,22.08,-14.86,0.5933914,1.223602,-1.930573
-2.54,17.35,-14.68,-23.54,22.08,-14.86,0.6407627,1.159302,-1.863693
-1.79,16.72,-14.62,-24.59,18.5,-14.36,0.5960712,0.9586487,-1.614388
-1.79,16.72,-14.62,-24.59,18.5,-14.36,0.5960712,0.9586487,-1.614388
-1.79,16.72,-14.62,-24.59,18.5,-14.36,0.3513584,0.72715,-1.205025
-1.18,16.89,-15.15,-25.55,15.06,-9.61,-0.0534668,0.5144806,-0.7533798
-0.29,16.68,-14.75,-26.62,16.54,-5.54,-0.4608459,0.3897476,-0.3649445
-0.29,16.68,-14.75,-26.62,16.54,-5.54,-0.4608459,0.3897476,-0.3649445
-0.15,18.8,-15.81,-28.41,19.81,-3.34,-0.6413269,0.3615799,0.002563477
-0.15,18.8,-15.81,-28.41,19.81,-3.34,-0.5204468,0.3517532,0.08325958
-0.15,18.8,-15.81,-28.41,19.81,-3.34,-0.5204468,0.3517532,0.08325958
-0.15,18.8,-15.81,-28.41,19.81,-3.34,0.2437385,0.2989655,0.3137207
-0.98,21.23,-12.79,-28.64,25.77,-5.32,0.8554476,0.274765,0.5629501
-2.3,26.69,-12.67,-27.17,27.71,-2.95,1.382564,0.3121338,0.8844604
-2.3,26.69,-12.67,-27.17,27.71,-2.95,1.382564,0.3121338,0.8844604
-4.38,31.27,-2.5,-25.35,32.37,-7.47,1.744046,0.3723373,1.178665
-4.38,31.27,-2.5,-25.35,32.37,-7.47,1.928532,0.3793945,1.504913
-4.38,31.27,-2.5,-25.35,32.37,-7.47,1.928532,0.3793945,1.504913
-4.38,31.27,-2.5,-25.35,32.37,-7.47,1.974941,0.3626633,1.803757
-10.31,39.96,1.76,-22.65,32.28,-8.78,1.973037,0.3192978,2.066071
-13.53,48.76,2.4,-17.36,28.9,-10.6,1.969935,0.2386322,2.34716
-13.53,48.76,2.4,-17.36,28.9,-10.6,1.969935,0.2386322,2.34716
-16.52,54.36,4.36,-15.02,28.58,-12.56,1.992463,0.113739,2.6371
-16.52,54.36,4.36,-15.02,28.58,-12.56,2.040219,-0.06835938,2.917343
-16.52,54.36,4.36,-15.02,28.58,-12.56,2.116248,-0.1634293,3.167259
-16.52,54.36,4.36,-15.02,28.58,-12.56,2.116248,-0.1634293,3.167259
-21.12,60.91,0.6,-12.91,27.06,-12.86,2.270204,0.06023407,3.511757
-22.82,63.51,-4.18,-8.88,23.46,-13.06,2.398982,0.2440033,3.747704
-22.82,63.51,-4.18,-8.88,23.46,-13.06,2.398982,0.2440033,3.747704
-24.38,64.03,-8.62,-6.74,21.67,-13.16,2.525333,0.3039856,3.959816
-24.38,64.03,-8.62,-6.74,21.67,-13.16,2.636497,0.3492966,4.092178
-27.26,64.66,-18.71,-4.63,19.52,-12.88,2.749382,0.411644,4.156418
-27.26,64.66,-18.71,-4.63,19.52,-12.88,2.749382,0.411644,4.156418
-27.26,64.66,-18.71,-4.63,19.52,-12.88,2.89747,0.5103531,4.178406
-28.3,58.71,-18.31,-0.77,15.53,-12.39,3.070085,0.5907974,4.11338
-28.3,58.71,-18.31,-0.77,15.53,-12.39,3.070085,0.5907974,4.11338
-28.87,54.65,-26.96,0.85,13.61,-11.97,3.286238,0.6665878,3.963585
-28.87,54.65,-26.96,0.85,13.61,-11.97,3.665614,0.8792496,3.849228
-28.78,49.26,-27.64,3.96,10.43,-11.79,4.197625,0.9964066,3.812653
-28.78,49.26,-27.64,3.96,10.43,-11.79,4.197625,0.9964066,3.812653
-28.4,36.93,-20.96,5.45,8.88,-11.55,4.600597,0.9903412,3.806076
-28.4,36.93,-20.96,5.45,8.88,-11.55,4.669872,1.06324,3.814964
-28.4,36.93,-20.96,5.45,8.88,-11.55,4.669872,1.06324,3.814964
-28.28,31.03,-22.41,6.81,7.45,-11.33,4.457719,1.090263,3.658737
-28.28,31.03,-22.41,6.81,7.45,-11.33,4.410041,0.9528427,3.544373
-28.28,31.03,-22.41,6.81,7.45,-11.33,4.472369,0.573967,3.284576
-28.28,31.03,-22.41,6.81,7.45,-11.33,4.472369,0.573967,3.284576
-30.73,23.91,-13.95,8.33,6.65,-11.02,4.886756,-0.1058502,2.866867
-30.73,23.91,-13.95,8.33,6.65,-11.02,5.128464,-0.4264069,2.651581
-30.73,23.91,-13.95,8.33,6.65,-11.02,5.128464,-0.4264069,2.651581
-32.07,25.8,-9.69,7.93,9.67,-12.74,5.133424,-0.5240631,2.507675
-32.07,25.8,-9.69,7.93,9.67,-12.74,4.809733,-0.5197678,2.383171
-33.36,28.69,-7.58,7.15,12.62,-11.11,4.25785,-0.4750748,2.19223
-33.36,28.69,-7.58,7.15,12.62,-11.11,4.25785,-0.4750748,2.19223
-33.43,34.26,-9.54,4.39,17.94,-10.09,3.621721,-0.4183121,1.872551
-33.43,34.26,-9.54,4.39,17.94,-10.09,3.050067,-0.4546432,1.4487
-32.55,36.48,-8.23,1.94,26.29,-10.91,2.626664,-0.6061401,0.9719849
-32.55,36.48,-8.23,1.94,26.29,-10.91,2.626664,-0.6061401,0.9719849
-32.55,36.48,-8.23,1.94,26.29,-10.91,2.347346,-0.762207,0.5051804
-28.29,35,-10.14,-1.34,32.93,-1.86,2.116657,-0.9814301,-0.06472778
-28.29,35,-10.14,-1.34,32.93,-1.86,2.116657,-0.9814301,-0.06472778
-25.98,35.42,-12.53,-8.18,43.18,0.33,2.016422,-1.136452,-0.3276596
-23.21,36.54,-16.22,-11.37,52.1,-2.08,1.896323,-1.31205,-0.5053177
-23.21,36.54,-16.22,-11.37,52.1,-2.08,1.748204,-1.510551,-0.626564
-23.21,36.54,-16.22,-11.37,52.1,-2.08,1.748204,-1.510551,-0.626564
-18.41,32.81,-16.86,-13.96,56.18,-3.01,1.596996,-1.651398,-0.691925
-18.41,32.81,-16.86,-13.96,56.18,-3.01,1.596996,-1.651398,-0.691925
-16.32,31.38,-17.27,-17.76,60.19,-9.22,1.464581,-1.637398,-0.7283478
-16.32,31.38,-17.27,-17.76,60.19,-9.22,1.367879,-1.51651,-0.8099213
-14.43,30.33,-17.86,-19.55,58.57,-11.21,1.309011,-1.348923,-0.9620743
-14.43,30.33,-17.86,-19.55,58.57,-11.21,1.27168,-1.179245,-1.151093
-14.43,30.33,-17.86,-19.55,58.57,-11.21,1.27168,-1.179245,-1.151093
-10.64,26.7,-17.45,-21.14,56.8,-13.87,1.228053,-1.057037,-1.294014
-8.75,24.87,-17.22,-23.49,54.84,-22.7,1.164148,-0.9608994,-1.371788
-8.75,24.87,-17.22,-23.49,54.84,-22.7,1.118248,-0.9225006,-1.365738
-8.75,24.87,-17.22,-23.49,54.84,-22.7,1.118248,-0.9225006,-1.365738
-6.92,22.85,-16.51,-24.04,44.35,-18.44,1.044917,-0.8547363,-1.287788
-6.92,22.85,-16.51,-24.04,44.35,-18.44,0.9525496,-0.7776718,-1.299332
-6.92,22.85,-16.51,-24.04,44.35,-18.44,0.9525496,-0.7776718,-1.299332
-3.22,18.98,-16.12,-24.09,37.85,-18.41,0.3631673,-0.4040756,-1.506859
-1.42,17.01,-15.73,-23.57,30.5,-22.73,-0.130188,-0.3457489,-1.794144
0.25,15.02,-15.16,-23.58,17.84,-14.08,-0.5046692,-0.3692856,-2.156075
0.25,15.02,-15.16,-23.58,17.84,-14.08,-0.5046692,-0.3692856,-2.156075
0.25,15.02,-15.16,-23.58,17.84,-14.08,-0.5434265,-0.5759277,-2.401756
0.25,15.02,-15.16,-23.58,17.84,-14.08,-0.3761292,-0.8381119,-2.449295
0.25,15.02,-15.16,-23.58,17.84,-14.08,-0.3761292,-0.8381119,-2.449295
2.98,12.18,-14.31,-24.13,13.64,-11.86,-0.3320923,-1.154053,-2.313606
3.8,11.59,-13.9,-26.07,12.77,-9.1,-0.5220032,-1.518852,-2.03347
4.15,11.8,-12.02,-26.93,14.1,-7.54,-0.8616943,-1.789536,-1.685654
4.15,11.8,-12.02,-26.93,14.1,-7.54,-0.8616943,-1.789536,-1.685654
4.15,11.8,-12.02,-26.93,14.1,-7.54,-1.245667,-1.865311,-1.384308
4.15,11.8,-12.02,-26.93,14.1,-7.54,-1.478302,-1.842178,-1.181381
4.15,11.8,-12.02,-26.93,14.1,-7.54,-1.478302,-1.842178,-1.181381
3.56,13.4,-10.98,-27.56,16.75,-2.44,-1.390961,-1.828621,-1.068481
2.49,17.98,-11.47,-26.95,22.45,-4.82,-0.992218,-1.831673,-0.9756546
-1.38,24.22,-3.54,-26.08,24.72,-4.76,-0.09527588,-1.728844,-0.7951202
-1.38,24.22,-3.54,-26.08,24.72,-4.76,-0.09527588,-1.728844,-0.7951202
-1.38,24.22,-3.54,-26.08,24.72,-4.76,0.4796532,-1.643867,-0.6034622
-1.38,24.22,-3.54,-26.08,24.72,-4.76,0.9041433,-1.549309,-0.3709259
-4.3,32.85,-2.38,-22.59,24.36,-3.29,1.162291,-1.47261,-0.1568985
-4.3,32.85,-2.38,-22.59,24.36,-3.29,1.162291,-1.47261,-0.1568985
-7.59,39.21,1.64,-20.46,27.82,-7.97,1.268713,-1.381149,-0.009735107
-14.2,48.79,8.9,-17.99,27.26,-9.5,1.295444,-1.366127,0.08223724
-14.2,48.79,8.9,-17.99,27.26,-9.5,1.295444,-1.366127,0.08223724
-14.2,48.79,8.9,-17.99,27.26,-9.5,1.317863,-1.389061,0.1237335
-17.07,56.83,4.66,-13.66,24.27,-10.43,1.406014,-1.458107,0.1327133
-17.07,56.83,4.66,-13.66,24.27,-10.43,1.571989,-1.446022,0.1169815
-17.07,56.83,4.66,-13.66,24.27,-10.43,1.571989,-1.446022,0.1169815
-19.38,60.36,-2.31,-11.69,24.14,-12.01,1.88901,-1.148438,0.03424835
-19.38,60.36,-2.31,-11.69,24.14,-12.01,2.04892,-0.9193954,-0.05110168
-19.38,60.36,-2.31,-11.69,24.14,-12.01,2.04892,-0.9193954,-0.05110168
-23.12,64.38,-8.43,-9.86,22.95,-12.36,2.141941,-0.7819214,-0.1601257
-24.77,63.3,-12.09,-7.99,21.61,-12.33,2.187669,-0.6293182,-0.2602463
-24.77,63.3,-12.09,-7.99,21.61,-12.33,2.239576,-0.5067902,-0.3211212
-24.77,63.3,-12.09,-7.99,21.61,-12.33,2.239576,-0.5067902,-0.3211212
-26.19,61.75,-22.66,-7.99,22.26,-12.56,2.373035,-0.3994446,-0.333107
-26.19,61.75,-22.66,-7.99,22.26,-12.56,2.578604,-0.2931976,-0.3324661
-26.19,61.75,-22.66,-7.99,22.26,-12.56,2.578604,-0.2931976,-0.3324661
-28.06,55.32,-21.2,-3.96,18.38,-12.53,2.823703,-0.2077866,-0.3519897
-28.38,50.34,-28.65,-1.95,16.53,-12.52,3.145828,-0.07839966,-0.3235016
-28.38,50.34,-28.65,-1.95,16.53,-12.52,3.607327,0.08798981,-0.2154465
-28.38,50.34,-28.65,-1.95,16.53,-12.52,3.607327,0.08798981,-0.2154465
-27.99,44.06,-28.24,-0.06,14.6,-12.15,4.124485,0.2039642,0.0248642
-27.99,44.06,-28.24,-0.06,14.6,-12.15,4.466135,0.3126144,0.3314819
-27.74,31.4,-20.42,4.73,9.71,-11.82,4.480598,0.4031982,0.6860352
-27.74,31.4,-20.42,4.73,9.71,-11.82,4.480598,0.4031982,0.6860352
-27.84,25.93,-20.39,6.53,7.86,-11.51,4.250613,0.4349899,1.109894
-29.35,23.07,-16.44,7.86,6.88,-11,4.294647,0.2589645,1.320183
-29.35,23.07,-16.44,7.86,6.88,-11,4.294647,0.2589645,1.320183
-29.35,23.07,-16.44,7.86,6.88,-11,4.535023,-0.01674652,1.474609
-30.54,20.88,-11.66,8.42,7.16,-11.02,4.774396,-0.2807922,1.60173
-30.54,20.88,-11.66,8.42,7.16,-11.02,4.835418,-0.3574524,1.786224
-30.54,20.88,-11.66,8.42,7.16,-11.02,4.835418,-0.3574524,1.786224
-31.77,23.02,-6.48,7.65,11.28,-12.99,4.633253,-0.3547363,2.036987
-32.91,26.01,-4.38,4.82,16.53,-9.6,4.219409,-0.2967606,2.25946
-32.91,26.01,-4.38,4.82,16.53,-9.6,4.219409,-0.2967606,2.25946
-32.91,26.01,-4.38,4.82,16.53,-9.6,3.700917,-0.2264709,2.373215
-32.6,31.6,-6.93,2.32,21.74,-7.21,3.182795,-0.1847687,2.376328
-31.69,33.84,-6.06,-1.02,31.51,-7.33,2.775675,-0.2493057,2.303276
-31.69,33.84,-6.06,-1.02,31.51,-7.33,2.775675,-0.2493057,2.303276
-31.69,33.84,-6.06,-1.02,31.51,-7.33,2.5013,-0.3684998,2.210777
-27.53,32.7,-8.41,-4.57,38.53,1.73,2.295152,-0.5087051,2.142151
-27.53,32.7,-8.41,-4.57,38.53,1.73,2.295152,-0.5087051,2.142151
-27.53,32.7,-8.41,-4.57,38.53,1.73,2.238685,-0.6336975,2.211189
-25.23,35.49,-13.29,-11.23,51.35,-0.81,2.186829,-0.7579727,2.362885
-20.19,32.09,-14.62,-13.99,55.98,-1.86,2.087455,-0.8831406,2.580482
-20.19,32.09,-14.62,-13.99,55.98,-1.86,2.087455,-0.8831406,2.580482
-18.15,31.15,-15.49,-17.94,60.52,-8.01,1.962213,-0.904747,2.848572
-18.15,31.15,-15.49,-17.94,60.52,-8.01,1.872987,-0.7314224,3.114899
-18.15,31.15,-15.49,-17.94,60.52,-8.01,1.837212,-0.3692856,3.253304
-18.15,31.15,-15.49,-17.94,60.52,-8.01,1.837212,-0.3692856,3.253304
-16.17,30.6,-16.65,-19.67,59.72,-10.77,1.84389,0.07212067,3.20826
-12.45,27.29,-16.51,-21.17,58.22,-13.47,1.859486,0.4753571,3.010216
-12.45,27.29,-16.51,-21.17,58.22,-13.47,1.859486,0.4753571,3.010216
-10.56,25.63,-16.45,-23.03,56.15,-22.06,1.836425,0.7616882,2.744896
-10.56,25.63,-16.45,-23.03,56.15,-22.06,1.776917,0.9035797,2.477226
-10.56,25.63,-16.45,-23.03,56.15,-22.06,1.740034,0.9187088,2.258842
-10.56,25.63,-16.45,-23.03,56.15,-22.06,1.740034,0.9187088,2.258842
-8.74,23.8,-16.16,-23.29,46.05,-18.37,1.772583,0.9213181,1.989326
-5.26,20.16,-15.43,-23.03,39.45,-24.61,1.658676,1.046234,1.698532
-5.26,20.16,-15.43,-23.03,39.45,-24.61,1.658676,1.046234,1.698532
-3.56,18.17,-14.87,-21.25,30.78,-22.78,1.232979,1.179291,1.221909
-3.56,18.17,-14.87,-21.25,30.78,-22.78,0.6259694,1.307571,0.6734924
-3.56,18.17,-14.87,-21.25,30.78,-22.78,0.2643862,1.169044,0.1970139
-3.56,18.17,-14.87,-21.25,30.78,-22.78,0.2643862,1.169044,0.1970139
-1.93,16.37,-14.41,-20.56,16.79,-13.37,0.2920346,1.050346,-0.09862518
0.8,13.45,-13.61,-20.49,11.56,-10.66,0.4766388,0.9106064,-0.1581116
0.8,13.45,-13.61,-20.49,11.56,-10.66,0.4766388,0.9106064,-0.1581116
1.71,12.43,-13.11,-22.34,10.23,-7.68,0.5697188,0.565033,-0.05160522
1.71,12.43,-13.11,-22.34,10.23,-7.68,0.3972211,0.2122345,0.1660461
2.19,12.62,-13.16,-23.75,10.87,-5.21,-0.02548218,-0.1332474,0.3935318
2.19,12.62,-13.16,-23.75,10.87,-5.21,-0.02548218,-0.1332474,0.3935318
2.19,12.62,-13.16,-23.75,10.87,-5.21,-0.5276794,-0.3241882,0.556221
2.3,13.48,-11.71,-24.81,14.95,-5.3,-0.88974,-0.4481812,0.6294708
1.54,15.76,-10.96,-25.71,19.07,-4.93,-0.9234924,-0.5496979,0.6096344
1.54,15.76,-10.96,-25.71,19.07,-4.93,-0.9234924,-0.5496979,0.6096344
1.54,15.76,-10.96,-25.71,19.07,-4.93,-0.5869446,-0.5909042,0.5738754
0.47,21.12,-11.77,-25.35,22.39,-1.95,0.2910307,-0.558609,0.6980896
0.47,21.12,-11.77,-25.35,22.39,-1.95,0.2910307,-0.558609,0.6980896
-1.16,25.31,-2.87,-24.23,28.44,-6.55,0.8791035,-0.4996948,0.9112473
-1.16,25.31,-2.87,-24.23,28.44,-6.55,1.32006,-0.4798508,1.17556
-6.58,33.57,1.38,-22.65,30.18,-7.46,1.565475,-0.5132904,1.455742
-6.58,33.57,1.38,-22.65,30.18,-7.46,1.565475,-0.5132904,1.455742
-6.58,33.57,1.38,-22.65,30.18,-7.46,1.645824,-0.5322342,1.678185
-9.9,39.88,5.42,-17.76,27.85,-9.68,1.650269,-0.5926666,1.84079
-9.9,39.88,5.42,-17.76,27.85,-9.68,1.650269,-0.5926666,1.84079
-9.9,39.88,5.42,-17.76,27.85,-9.68,1.659533,-0.763443,1.96492
-18.83,57.39,4.82,-13.02,26.87,-12.99,1.732769,-0.9499359,2.04509
-18.83,57.39,4.82,-13.02,26.87,-12.99,1.870064,-1.084465,2.064308
-18.83,57.39,4.82,-13.02,26.87,-12.99,1.870064,-1.084465,2.064308
-18.83,57.39,4.82,-13.02,26.87,-12.99,2.039453,-1.08474,2.025185
-20.87,61.18,0.75,-9.16,23.69,-13.49,2.197873,-0.9236526,1.941299
-20.87,61.18,0.75,-9.16,23.69,-13.49,2.197873,-0.9236526,1.941299
-22.7,63.43,-9.53,-7.32,22.68,-14.16,2.324051,-0.7381592,1.837372
-25.98,65.38,-14.18,-5.42,20.99,-14.05,2.414165,-0.6269379,1.638641
-25.98,65.38,-14.18,-5.42,20.99,-14.05,2.415659,-0.553009,1.462471
-25.98,65.38,-14.18,-5.42,20.99,-14.05,2.415659,-0.553009,1.462471
-27.33,64.27,-18.16,-1.6,17.22,-13.93,2.41143,-0.4627075,1.283073
-27.33,64.27,-18.16,-1.6,17.22,-13.93,2.419648,-0.4021378,1.104912
-28.3,58.21,-17.91,0.2,15.34,-13.68,2.437529,-0.4108276,0.9152069
-28.3,58.21,-17.91,0.2,15.34,-13.68,2.437529,-0.4108276,0.9152069
-28.97,54.25,-26.8,1.93,13.59,-13.51,2.499668,-0.4440613,0.7218857
-28.97,54.25,-26.8,1.93,13.59,-13.51,2.75995,-0.3298874,0.6347885
-28.97,54.25,-26.8,1.93,13.59,-13.51,2.75995,-0.3298874,0.6347885
-28.76,48.89,-27.72,5.26,10.23,-13.06,3.296405,-0.1836777,0.7087097
-28.76,48.89,-27.72,5.26,10.23,-13.06,3.861415,-0.07469177,0.8879929
-28.34,36.79,-21.41,6.7,8.74,-12.77,4.169084,0.05820465,1.034241
-28.34,36.79,-21.41,6.7,8.74,-12.77,4.169084,0.05820465,1.034241
-28.13,30.73,-23.45,7.9,7.62,-12.53,4.139659,0.1201172,1.048416
-28.13,30.73,-23.45,7.9,7.62,-12.53,3.951762,-0.09062958,0.9110489
-28.13,30.73,-23.45,7.9,7.62,-12.53,3.951762,-0.09062958,0.9110489
-28.52,26.04,-20.43,8.77,7.04,-11.89,4.106798,-0.4873199,0.7581482
-29.25,20.21,-14.23,9.18,7.25,-11.73,4.498418,-0.9128799,0.5815735
-29.25,20.21,-14.23,9.18,7.25,-11.73,4.893805,-1.192429,0.4500656
-29.25,20.21,-14.23,9.18,7.25,-11.73,4.893805,-1.192429,0.4500656
-31.1,21.42,-9.72,8.81,10.24,-13.11,5.06298,-1.213577,0.3977966
-31.1,21.42,-9.72,8.81,10.24,-13.11,4.869849,-1.138832,0.3793182
-31.1,21.42,-9.72,8.81,10.24,-13.11,4.869849,-1.138832,0.3793182
-31.95,24.57,-8.24,6.64,14.47,-10.41,4.398345,-1.07531,0.3207016
-32.17,27.37,-3.3,4.72,21.4,-11.17,3.806746,-0.9911957,0.1835098
-30.84,29.2,-3.94,1.9,27.26,-2.11,3.261583,-0.9474335,-0.09064484
-30.84,29.2,-3.94,1.9,27.26,-2.11,3.261583,-0.9474335,-0.09064484
-30.84,29.2,-3.94,1.9,27.26,-2.11,2.860888,-0.9614029,-0.3999252
-30.84,29.2,-3.94,1.9,27.26,-2.11,2.622673,-1.043213,-0.650589
-29.12,33.94,-8.7,-5.13,37.55,1.09,2.495884,-1.175262,-0.8313675
-29.12,33.94,-8.7,-5.13,37.55,1.09,2.495884,-1.175262,-0.8313675
-26.77,34.45,-10.48,-8.51,47.28,0.13,2.397757,-1.317612,-0.841301
-22.03,31.92,-12.55,-11.65,52.94,0.69,2.168756,-1.501381,-0.6277313
-22.03,31.92,-12.55,-11.65,52.94,0.69,2.168756,-1.501381,-0.6277313
-22.03,31.92,-12.55,-11.65,52.94,0.69,1.962415,-1.545052,-0.4078674
-22.03,31.92,-12.55,-11.65,52.94,0.69,1.759037,-1.504883,-0.1335983
-19.82,32.36,-15.05,-16.07,58.82,-3.16,1.606181,-1.357719,0.138031
-19.82,32.36,-15.05,-16.07,58.82,-3.16,1.606181,-1.357719,0.138031
-17.9,31.22,-15.35,-17.88,59.91,-6.75,1.505225,-1.088142,0.3741684
-14.26,28.22,-15.7,-19.58,59.43,-16.17,1.462802,-0.7671661,0.5384827
-14.26,28.22,-15.7,-19.58,59.43,-16.17,1.462802,-0.7671661,0.5384827
-14.26,28.22,-15.7,-19.58,59.43,-16.17,1.48108,-0.5131302,0.6494675
-12.4,27.01,-16.03,-22.37,59.01,-19.28,1.515611,-0.3202057,0.7407913
-12.4,27.01,-16.03,-22.37,59.01,-19.28,1.513211,-0.1536026,0.8397217
-12.4,27.01,-16.03,-22.37,59.01,-19.28,1.513211,-0.1536026,0.8397217
-8.74,23.41,-15.48,-23.29,50.98,-16.82,1.462489,-0.007774353,1.044304
-7.08,21.71,-15.15,-24.13,46.28,-24.19,1.461287,0.01781464,1.149612
-7.08,21.71,-15.15,-24.13,46.28,-24.19,1.461287,0.01781464,1.149612
-7.08,21.71,-15.15,-24.13,46.28,-24.19,1.486054,0.1767654,1.506218
-5.47,19.99,-14.76,-24.02,33.57,-17.43,1.330615,0.3906479,1.636848
-5.47,19.99,-14.76,-24.02,33.57,-17.43,0.9032378,0.6187057,1.568031
-5.47,19.99,-14.76,-24.02,33.57,-17.43,0.9032378,0.6187057,1.568031
-2.16,16.62,-14.18,-23.76,26.9,-15.96,0.3994117,0.7512283,1.337769
-0.54,14.92,-13.83,-23.81,21.04,-16.51,0.08062506,0.7000427,1.036751
-0.54,14.92,-13.83,-23.81,21.04,-16.51,0.03902149,0.6349869,0.8043518
-0.54,14.92,-13.83,-23.81,21.04,-16.51,0.03902149,0.6349869,0.8043518
-0.54,14.92,-13.83,-23.81,21.04,-16.51,0.1691384,0.4073944,0.7674866
2.01,12.09,-12.76,-24.92,12.87,-7.73,0.2409625,0.05405426,0.8869324
2.01,12.09,-12.76,-24.92,12.87,-7.73,0.2409625,0.05405426,0.8869324
2.01,12.09,-12.76,-24.92,12.87,-7.73,0.07580329,-0.2829132,1.165924
2.68,11.71,-11.35,-25.77,14.34,-4.3,-0.2917786,-0.5737152,1.493744
2.33,13.97,-11.81,-26.85,17.06,-2.63,-0.7379761,-0.6711502,1.771027
2.33,13.97,-11.81,-26.85,17.06,-2.63,-0.7379761,-0.6711502,1.771027
2.33,13.97,-11.81,-26.85,17.06,-2.63,-1.050171,-0.7419586,1.965195
1.59,16.48,-8.26,-26.98,22.95,-4.87,-0.8392029,-0.9195175,2.169968
1.59,16.48,-8.26,-26.98,22.95,-4.87,-0.8392029,-0.9195175,2.169968
-1.19,21.49,-5.9,-26.99,26.13,-2.18,-0.3031616,-0.9955292,2.326843
-1.19,21.49,-5.9,-26.99,26.13,-2.18,0.3142807,-1.025215,2.558472
-1.19,21.49,-5.9,-26.99,26.13,-2.18,0.8346496,-1.044685,2.860916
-1.19,21.49,-5.9,-26.99,26.13,-2.18,0.8346496,-1.044685,2.860916
-3.46,29.03,-5.23,-24.83,30.3,-6.06,1.20127,-1.063667,3.184906
-3.46,29.03,-5.23,-24.83,30.3,-6.06,1.20127,-1.063667,3.184906
